"match_id","date","team1","team2","venue","toss_winner","toss_decision","powerplay_runs","death_overs_runs","toss_win_helped","outcome_label","head_to_head_win_pct"
"884347","2016-03-04","South Africa","Australia","Kingsmead","Australia","bat","63","39",1,0,"50.00"
"1147733","2018-07-14","Netherlands","United Arab Emirates","VRA Ground","United Arab Emirates","field","38","44",1,0,"0.00"
"1179611","2019-04-02","Namibia","Botswana","United Cricket Club Ground","Botswana","bat","21","7",1,0,"50.00"
"1144172","2019-03-19","South Africa","Sri Lanka","Newlands","South Africa","field","47","32",0,0,"47.62"
"1213874","2020-03-04","Sri Lanka","West Indies","Pallekele International Cricket Stadium","West Indies","bat","59","46",0,1,"52.63"
"1176796","2019-03-24","Philippines","Vanuatu","Amini Park","Vanuatu","field","37",NULL,0,1,"100.00"
"1187665","2019-11-01","New Zealand","England","Hagley Oval","England","field","44","37",1,0,"54.55"
"754797","2014-09-03","Australia","Pakistan","Kerrydale Oval","Pakistan","bat","22","18",1,0,"62.50"
"1148061","2018-06-09","Sri Lanka","Thailand","Royal Selangor Club","Thailand","field","40","15",1,0,NULL
"966739","2016-02-21","Hong Kong","United Arab Emirates","Khan Shaheb Osman Ali Stadium","Hong Kong","bat","39","20",0,0,NULL
"430884","2009-12-09","India","Sri Lanka","Vidarbha Cricket Association Stadium, Jamtha","India","field","43","63",1,1,"100.00"
"954735","2016-02-07","Ireland","Papua New Guinea","Tony Ireland Stadium","Papua New Guinea","field","59",NULL,0,1,"0.00"
"1215165","2020-02-27","Kuwait","United Arab Emirates","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Kuwait","field","57","58",1,1,"100.00"
"287853","2007-09-11","South Africa","West Indies","New Wanderers Stadium","South Africa","field","60","28",0,0,NULL
"1187720","2020-02-10","New Zealand","South Africa","Basin Reserve","South Africa","field","43","35",0,1,"60.87"
"1148048","2018-06-03","India","Malaysia","Kinrara Academy Oval","India","bat","33","40",1,1,NULL
"930575","2015-11-21","Hong Kong","Oman","Sheikh Zayed Stadium","Oman","field","37","18",1,0,NULL
"682997","2014-03-30","England","Sri Lanka","Sylhet Stadium","Sri Lanka","bat","23","21",1,0,"20.00"
"1188380","2019-06-25","Netherlands","Zimbabwe","Hazelaarweg","Netherlands","bat","48","30",0,0,"50.00"
"1197523","2019-10-06","Hong Kong","Nepal","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Nepal","field","45","21",1,0,"25.00"
"1170458","2019-02-01","United Arab Emirates","Nepal","ICC Academy","United Arab Emirates","bat","33","16",0,0,"100.00"
"895789","2016-01-29","Australia","India","Melbourne Cricket Ground","India","field","40","12",0,1,"58.33"
"951377","2016-03-15","New Zealand","Sri Lanka","Feroz Shah Kotla","Sri Lanka","bat","37","17",1,0,"47.06"
"1214764","2020-02-05","Oman","Germany","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Oman","bat","30","28",0,0,"100.00"
"439499","2010-02-10","Canada","Kenya","Dubai International Cricket Stadium","Kenya","field","39","33",1,0,NULL
"1176797","2019-03-24","Papua New Guinea","Vanuatu","Amini Park","Vanuatu","bat","25",NULL,1,0,"0.00"
"963701","2016-02-14","India","Sri Lanka","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium","India","field","30","8",0,0,"50.00"
"1183549","2020-02-12","Australia","India","Junction Oval","Australia","bat","42","46",1,1,"60.71"
"588499","2013-01-20","West Indies","South Africa","Beausejour Stadium, Gros Islet","West Indies","field","25","22",0,0,"66.67"
"412685","2010-05-03","West Indies","England","Providence Stadium","West Indies","field","66","60",1,1,"25.00"
"936157","2017-01-25","South Africa","Sri Lanka","Newlands","South Africa","bat","45","45",0,0,"50.00"
"1148063","2018-06-10","India","Bangladesh","Kinrara Academy Oval","Bangladesh","field","26","32",1,0,"72.73"
"1172917","2019-02-21","Thailand","Nepal","Asian Institute of Technology Ground","Thailand","bat","29","29",1,1,NULL
"439510","2010-02-13","Ireland","Netherlands","Dubai International Cricket Stadium","Ireland","bat","37","33",1,1,NULL
"1191008","2019-08-08","Netherlands","United Arab Emirates","Sportpark Westvliet","Netherlands","bat","53","40",0,0,"0.00"
"1153696","2019-02-06","New Zealand","India","Westpac Stadium","India","field","70","50",0,1,"10.00"
"1197061","2019-09-05","Papua New Guinea","Thailand","Forthill","Papua New Guinea","bat","19","19",0,0,NULL
"1158355","2018-08-23","Sierra Leone","Malawi","Botswana Cricket Association Oval 2","Sierra Leone","bat","37","29",1,1,NULL
"1157375","2018-10-31","Pakistan","New Zealand","Sheikh Zayed Stadium","Pakistan","bat","34","42",1,1,"30.43"
"386494","2009-02-25","New Zealand","India","AMI Stadium","New Zealand","field","39","45",0,0,"0.00"
"1197062","2019-09-05","Scotland","Namibia","Lochlands","Scotland","field","21","13",0,0,NULL
"682911","2014-03-19","Ireland","United Arab Emirates","Sylhet Stadium","Ireland","field","43","29",1,1,NULL
"951371","2016-03-31","India","West Indies","Wankhede Stadium","West Indies","field","60","59",1,0,"16.67"
"1202255","2019-11-17","West Indies","India","Providence Stadium, Guyana","West Indies","field","24",NULL,1,1,"42.11"
"1229823","2020-08-30","Belgium","Luxembourg","Pierre Werner Cricket Ground","Belgium","bat","31","52",1,1,"100.00"
"1198217","2019-08-28","Singapore","Malaysia","Indian Association Ground","Singapore","field","40","35",1,1,"0.00"
"1147717","2018-07-07","Thailand","Ireland","Sportpark Maarschalkerweerd","Ireland","field","34","18",1,0,NULL
"1177022","2019-05-23","South Africa","Pakistan","Willowmoore Park","South Africa","field","33","29",0,0,"68.18"
"533300","2012-09-26","New Zealand","West Indies","Galle International Stadium","West Indies","field","38","23",1,0,"50.00"
"567205","2012-07-25","Netherlands","Bangladesh","Sportpark Westvliet","Netherlands","bat","47","38",0,0,NULL
"848841","2015-08-16","South Africa","New Zealand","SuperSport Park","New Zealand","bat","58","36",0,1,"26.67"
"966747","2016-02-25","Sri Lanka","United Arab Emirates","Shere Bangla National Stadium","United Arab Emirates","field","50","24",0,1,NULL
"1138196","2018-03-20","New Zealand","West Indies","Pukekura Park","West Indies","field","56","33",0,1,"52.94"
"1140993","2018-06-29","India","Ireland","The Village, Malahide","Ireland","field","51","56",0,1,"50.00"
"951311","2016-03-09","Ireland","Oman","Himachal Pradesh Cricket Association Stadium","Ireland","bat","54","36",0,0,NULL
"1217743","2020-03-03","Thailand","Hong Kong","Terdthai Cricket Ground","Thailand","bat","22","14",0,0,"100.00"
"1177021","2019-05-22","South Africa","Pakistan","Willowmoore Park","South Africa","field","20","49",0,0,"71.43"
"1156216","2018-09-28","South Africa","West Indies","Brian Lara Stadium, Tarouba","West Indies","field","19","33",1,0,"43.75"
"1182652","2019-05-08","Kenya","Uganda","Old Hararians","Uganda","bat","18","29",0,1,NULL
"1122910","2017-11-14","Pakistan","New Zealand","Sharjah Cricket Stadium","Pakistan","bat","31","18",0,0,"26.32"
"1050217","2016-09-23","Pakistan","West Indies","Dubai International Cricket Stadium","Pakistan","field","27","25",0,0,"66.67"
"1197054","2019-09-01","Bangladesh","United States of America","Lochlands","United States of America","bat","19","8",1,0,NULL
"1187015","2019-11-10","India","Bangladesh","Vidarbha Cricket Association Stadium, Jamtha","Bangladesh","field","46","35",0,1,"57.14"
"1189744","2019-06-20","Denmark","Italy","King George V Sports Ground","Denmark","bat","45","26",1,1,NULL
"1197527","2019-10-09","Oman","Netherlands","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Netherlands","bat","43",NULL,1,0,"50.00"
"593987","2013-03-03","West Indies","Zimbabwe","Sir Vivian Richards Stadium, North Sound","West Indies","bat","40","47",1,1,"50.00"
"1199544","2019-10-30","Hong Kong","Oman","Dubai International Cricket Stadium","Oman","bat","29","57",0,1,"33.33"
"565810","2012-12-20","India","England","Subrata Roy Sahara Stadium","India","field","57","40",0,0,"33.33"
"914223","2016-01-17","New Zealand","Pakistan","Seddon Park","Pakistan","bat","25","41",1,0,"69.23"
"1199502","2019-10-18","United Arab Emirates","Oman","Sheikh Zayed Stadium","Oman","field","29","27",1,0,"0.00"
"800479","2016-02-19","South Africa","England","Newlands","South Africa","field","43","28",0,0,"60.00"
"403375","2009-08-12","Sri Lanka","Pakistan","R Premadasa Stadium","Pakistan","bat","54","33",0,1,"60.00"
"474476","2011-08-31","England","India","Old Trafford","India","bat","48","33",1,0,"100.00"
"951323","2016-03-12","Hong Kong","Scotland","Vidarbha Cricket Association Stadium, Jamtha","Hong Kong","bat","32","39",1,1,"33.33"
"593726","2013-08-27","England","Australia","County Ground","England","bat","38","30",1,1,"63.64"
"1197396","2019-08-18","Bermuda","United States of America","White Hill Field, Sandys Parish","Bermuda","bat","31","17",1,1,NULL
"1147730","2018-07-12","Netherlands","Uganda","Sportpark Maarschalkerweerd","Netherlands","bat","30","20",0,0,NULL
"423782","2010-02-03","New Zealand","Bangladesh","Seddon Park","Bangladesh","bat","38","7",1,0,NULL
"682963","2014-04-04","India","South Africa","Shere Bangla National Stadium","South Africa","bat","37","42",1,0,"57.14"
"533275","2012-09-20","South Africa","Zimbabwe","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","South Africa","field","25","24",0,0,"50.00"
"951305","2016-03-08","Hong Kong","Zimbabwe","Vidarbha Cricket Association Stadium, Jamtha","Hong Kong","field","56","35",1,1,NULL
"682935","2014-03-25","Bangladesh","West Indies","Shere Bangla National Stadium","Bangladesh","field","33","48",1,1,"50.00"
"534208","2012-06-24","England","West Indies","Trent Bridge","West Indies","bat","28","63",1,0,"57.14"
"1072322","2018-02-21","New Zealand","Australia","Eden Park","New Zealand","bat","56","30",1,1,"20.00"
"1115798","2017-12-29","New Zealand","West Indies","Saxton Oval","West Indies","field","45","51",0,1,"38.46"
"682943","2014-03-28","Bangladesh","India","Shere Bangla National Stadium","India","field","22","40",1,0,"100.00"
"533313","2012-10-07","Australia","England","R Premadasa Stadium","England","field","48","23",0,1,"30.00"
"1199549","2019-11-02","Netherlands","Papua New Guinea","Dubai International Cricket Stadium","Papua New Guinea","bat","30","40",1,0,"0.00"
"682993","2014-03-29","Australia","Pakistan","Sylhet Stadium","Australia","bat","49","47",1,1,"61.54"
"1199532","2019-10-25","Canada","Oman","Sheikh Zayed Stadium","Canada","bat","52","26",0,0,NULL
"565820","2012-09-11","India","New Zealand","MA Chidambaram Stadium, Chepauk","India","field","38","39",1,1,"100.00"
"534233","2012-09-08","England","South Africa","Riverside Ground","South Africa","field","38","32",1,0,"16.67"
"1146723","2018-07-31","Bangladesh","West Indies","Warner Park, Basseterre","West Indies","field","54","18",0,1,"71.43"
"1140069","2018-04-01","Pakistan","West Indies","National Stadium","West Indies","field","52","58",0,1,"61.54"
"582186","2012-10-30","Sri Lanka","New Zealand","Pallekele International Cricket Stadium","Sri Lanka","field","20",NULL,1,1,"54.55"
"1190755","2019-08-14","Netherlands","Thailand","Sportpark Het Schootsveld","Netherlands","field","39","28",1,1,NULL
"391794","2009-06-25","England","Australia","County Ground","Australia","bat","49","39",0,1,"50.00"
"1187667","2019-11-05","New Zealand","England","Saxton Oval","New Zealand","bat","58","33",1,1,"54.17"
"1208349","2019-12-20","England","Pakistan","Kinrara Academy Oval","England","bat","47","44",1,1,"61.54"
"251488","2006-12-26","New Zealand","Sri Lanka","Eden Park","New Zealand","field","35","15",0,0,"100.00"
"565811","2012-12-22","India","England","Wankhede Stadium","England","field","60","54",1,0,"30.00"
"682991","2014-03-29","Ireland","South Africa","Sylhet Stadium","South Africa","bat","38","66",0,1,"100.00"
"1215161","2020-02-25","Bahrain","Qatar","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Qatar","bat","24","26",1,0,NULL
"682961","2014-04-03","Sri Lanka","West Indies","Shere Bangla National Stadium","Sri Lanka","bat","45","48",1,1,"60.00"
"966743","2016-02-22","Oman","United Arab Emirates","Shere Bangla National Stadium","Oman","field","41","49",1,1,"100.00"
"1186491","2019-06-27","Malaysia","Thailand","Kinrara Academy Oval","Thailand","bat","42","37",1,0,"0.00"
"1122729","2017-12-20","India","Sri Lanka","Barabati Stadium","Sri Lanka","field","43","61",0,1,"46.15"
"1197399","2019-08-19","Cayman Islands","United States of America","National Stadium","United States of America","field","13","19",0,1,NULL
"461565","2010-10-27","Pakistan","South Africa","Sheikh Zayed Stadium","Pakistan","bat","30","34",0,0,"66.67"
"1173050","2020-02-22","New Zealand","Sri Lanka","W.A.C.A. Ground","New Zealand","field","55","23",0,0,"50.00"
"356001","2009-06-10","India","Ireland","Trent Bridge","India","field","28","24",0,0,NULL
"1173058","2020-02-28","South Africa","Thailand","Manuka Oval","South Africa","bat","38","51",1,1,NULL
"1182906","2019-05-06","Indonesia","Papua New Guinea","Ground 1, Independence Park","Indonesia","bat","20","23",0,0,NULL
"1184261","2019-05-21","Ghana","Kenya","Kyambogo Cricket Oval","Ghana","field","30","39",1,1,NULL
"1043993","2017-02-22","Australia","New Zealand","Adelaide Oval","New Zealand","bat","40","28",0,1,"83.33"
"1182905","2019-05-06","Indonesia","Japan","Ground 2, Independence Park","Japan","bat","17","25",1,0,NULL
"1199510","2019-10-20","Bermuda","Singapore","ICC Academy Ground No 2","Bermuda","bat","28","47",0,0,NULL
"1144150","2018-10-12","Zimbabwe","South Africa","Senwes Park","Zimbabwe","bat","32","31",0,0,"50.00"
"412701","2010-05-13","England","Sri Lanka","Beausejour Stadium, Gros Islet","Sri Lanka","bat","32","36",1,0,"100.00"
"1197047","2019-09-02","Bangladesh","Papua New Guinea","Forthill","Papua New Guinea","field","29","8",0,1,"100.00"
"1019979","2017-01-03","New Zealand","Bangladesh","McLean Park","Bangladesh","bat","34","41",1,0,"0.00"
"1199547","2019-11-01","Namibia","Papua New Guinea","Dubai International Cricket Stadium","Papua New Guinea","bat","30","30",0,1,"100.00"
"1198477","2019-09-18","West Indies","Australia","Kensington Oval, Barbados","West Indies","bat","18","6",0,0,"36.84"
"951373","2016-04-03","England","West Indies","Eden Gardens","West Indies","field","34","38",1,0,"50.00"
"1177485","2019-03-16","United Arab Emirates","United States of America","ICC Academy","United Arab Emirates","bat","49","29",1,1,"100.00"
"533289","2012-09-29","Sri Lanka","West Indies","Pallekele International Cricket Stadium","West Indies","bat","30","38",1,0,"75.00"
"533303","2012-09-28","New Zealand","South Africa","Galle International Stadium","South Africa","field","31","33",0,1,"75.00"
"567354","2012-12-23","South Africa","New Zealand","Buffalo Park","New Zealand","field","39","39",1,0,"20.00"
"439505","2010-02-11","Ireland","Scotland","Dubai International Cricket Stadium","Ireland","bat","44","27",1,1,NULL
"907381","2016-02-18","South Africa","England","Boland Park","South Africa","field","43","40",1,1,"57.14"
"473919","2010-12-28","New Zealand","Pakistan","Seddon Park","Pakistan","field","53","49",0,1,"50.00"
"1127300","2018-06-12","Pakistan","Scotland","Grange Cricket Club, Raeburn Place","Pakistan","bat","51","60",1,1,"100.00"
"1161233","2018-10-29","Pakistan","Australia","Kinrara Academy Oval","Australia","field","35","16",1,0,"46.43"
"958415","2016-01-15","Bangladesh","Zimbabwe","Sheikh Abu Naser Stadium","Zimbabwe","bat","53","21",1,0,"0.00"
"1192223","2019-07-13","Malaysia","Nepal","Kinrara Academy Oval","Malaysia","bat","43","29",0,0,"100.00"
"660209","2013-11-26","Canada","Kenya","Sharjah Cricket Stadium","Kenya","bat","55","32",0,1,"33.33"
"1172915","2019-02-19","Kuwait","United Arab Emirates","Asian Institute of Technology Ground","United Arab Emirates","bat","31","34",0,1,NULL
"754805","2014-11-07","Australia","West Indies","Melbourne Cricket Ground","West Indies","bat","36","38",1,0,"64.29"
"1187666","2019-11-03","New Zealand","England","Westpac Stadium","England","field","56","38",0,1,"52.17"
"423788","2010-02-28","New Zealand","Australia","AMI Stadium","New Zealand","bat","52","55",0,0,"25.00"
"533293","2012-10-01","Sri Lanka","England","Pallekele International Cricket Stadium","England","field","45","41",0,1,"66.67"
"1182918","2019-05-10","Papua New Guinea","Samoa","Ground 1, Independence Park","Papua New Guinea","field","16","29",0,0,NULL
"412702","2010-05-14","Australia","Pakistan","Beausejour Stadium, Gros Islet","Australia","field","55","59",0,0,"50.00"
"915785","2015-11-11","Sri Lanka","West Indies","R Premadasa Stadium","West Indies","bat","65","28",0,1,"60.00"
"1199530","2019-10-25","Ireland","Jersey","Tolerance Oval","Ireland","field","38","22",0,0,NULL
"1202256","2019-11-20","West Indies","India","Providence Stadium, Guyana","India","bat","27","38",0,1,"45.00"
"1230859","2020-09-30","West Indies","England","County Ground","England","field","30",NULL,1,0,"43.75"
"566937","2013-08-29","England","Australia","The Rose Bowl","England","field","61","49",1,1,"66.67"
"1131239","2018-03-28","England","Australia","Brabourne Stadium","Australia","field","35","5",1,0,"57.58"
"951309","2016-03-09","Bangladesh","Netherlands","Himachal Pradesh Cricket Association Stadium","Netherlands","field","33","38",0,1,"100.00"
"562438","2012-06-03","Sri Lanka","Pakistan","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Pakistan","bat","16","33",0,1,"75.00"
"1207081","2020-03-08","Spain","Germany","Desert Springs Cricket Ground","Spain","field","39","31",0,0,NULL
"1199511","2019-10-20","Hong Kong","Oman","Sheikh Zayed Stadium","Oman","field","41","12",1,0,"40.00"
"868725","2015-05-24","Pakistan","Zimbabwe","Gaddafi Stadium","Zimbabwe","bat","51","43",1,0,"0.00"
"1158361","2018-08-25","Sierra Leone","Namibia","Botswana Cricket Association Oval 1","Namibia","field","23","20",1,0,"0.00"
"1201682","2019-09-29","Singapore","Zimbabwe","Indian Association Ground","Singapore","bat","56","21",1,1,NULL
"951363","2016-03-27","India","Australia","Punjab Cricket Association IS Bindra Stadium, Mohali","Australia","bat","60","31",1,0,"37.50"
"682979","2014-03-26","Bangladesh","West Indies","Sylhet Stadium","West Indies","bat","31","25",0,1,"60.00"
"636537","2014-03-11","West Indies","England","Kensington Oval, Bridgetown","England","bat","26","35",1,0,"46.67"
"531636","2012-02-25","England","Pakistan","Dubai International Cricket Stadium","England","bat","43","26",1,1,"25.00"
"1158071","2019-03-05","West Indies","England","Darren Sammy National Cricket Stadium, St Lucia","England","field","41","47",1,0,"56.52"
"573020","2013-01-28","Australia","Sri Lanka","Melbourne Cricket Ground","Australia","field","34","51",1,1,"14.29"
"668959","2013-11-06","Bangladesh","New Zealand","Shere Bangla National Stadium","New Zealand","bat","63","47",0,1,"100.00"
"1208609","2019-12-06","Nepal","Maldives","Tribhuvan University International Cricket Ground","Nepal","bat","48","53",1,1,"0.00"
"1190605","2019-06-26","Netherlands","Scotland","La Manga Club Top Ground","Scotland","field","40","24",0,1,"25.00"
"387564","2009-11-15","South Africa","England","SuperSport Park","South Africa","bat","80","37",1,1,"100.00"
"1201673","2019-10-27","Spain","Gibraltar","La Manga Club Bottom Ground","Spain","field","26","19",0,0,"0.00"
"1192877","2019-09-06","Sri Lanka","New Zealand","Pallekele International Cricket Stadium","Sri Lanka","bat","35","24",1,1,"47.62"
"1173048","2020-02-21","Australia","India","Sydney Showground Stadium","Australia","field","47","32",1,1,"62.07"
"1183510","2019-09-29","Australia","Sri Lanka","North Sydney Oval","Australia","bat","66","45",1,1,"33.33"
"1147718","2018-07-07","Uganda","Scotland","VRA Ground","Scotland","field","14",NULL,1,0,NULL
"1126724","2018-06-28","South Africa","New Zealand","County Ground","South Africa","bat","42","48",0,0,"31.58"
"1185318","2020-02-26","South Africa","Australia","Newlands","South Africa","field","75","42",1,1,"52.38"
"1172913","2019-02-19","Malaysia","Nepal","Terdthai Cricket Ground","Nepal","bat","43","24",0,1,NULL
"1184262","2019-05-21","Uganda","Namibia","Kyambogo Cricket Oval","Namibia","bat","39","35",0,1,"0.00"
"913633","2016-07-05","England","Sri Lanka","The Rose Bowl","Sri Lanka","bat","56","18",1,0,"37.50"
"1213059","2020-01-25","Pakistan","Bangladesh","Gaddafi Stadium","Bangladesh","bat","35","34",1,0,"58.82"
"1120093","2017-11-01","India","New Zealand","Arun Jaitley Stadium","New Zealand","field","51","44",0,1,"100.00"
"1176437","2019-03-28","Sri Lanka","England","P Sara Oval","Sri Lanka","field","66","54",1,1,"50.00"
"412694","2010-05-08","England","South Africa","Kensington Oval, Bridgetown","England","bat","65","31",1,1,"0.00"
"1183526","2019-11-01","Australia","Sri Lanka","Melbourne Cricket Ground","Australia","field","44","32",0,0,"40.00"
"1133820","2018-03-12","Sri Lanka","India","R.Premadasa Stadium, Khettarama","India","field","43","23",1,0,"47.06"
"907399","2016-03-09","South Africa","West Indies","Newlands","South Africa","bat","36","31",1,1,"42.86"
"1208613","2019-12-09","Nepal","Maldives","Tribhuvan University International Cricket Ground","Nepal","field","29","23",0,0,"33.33"
"1179017","2019-04-03","Namibia","Botswana","United Cricket Club Ground","Namibia","bat","39","46",1,1,"50.00"
"1197248","2019-09-20","Hong Kong","Japan","Yeonhui Cricket Ground","Hong Kong","bat","22","20",0,0,NULL
"366622","2009-02-27","New Zealand","India","Westpac Stadium","New Zealand","field","53","40",0,0,"0.00"
"534234","2012-09-10","England","South Africa","Old Trafford","England","field","40",NULL,1,1,"14.29"
"1133819","2018-03-10","Sri Lanka","Bangladesh","R.Premadasa Stadium, Khettarama","Bangladesh","field","60","57",1,0,"45.45"
"690351","2014-02-12","Bangladesh","Sri Lanka","Zahur Ahmed Chowdhury Stadium","Bangladesh","field","55","41",1,1,"66.67"
"1202366","2019-10-03","India","South Africa","Lalabhai Contractor Stadium","India","field","20","23",0,0,"52.38"
"1233960","2020-12-20","Pakistan","New Zealand","Seddon Park","Pakistan","bat","38","44",0,0,"35.71"
"1187680","2020-01-31","New Zealand","India","Westpac Stadium","New Zealand","field","48","40",0,0,"26.32"
"1144163","2019-02-06","South Africa","Pakistan","SuperSport Park","South Africa","field","55","39",1,1,"82.35"
"1072321","2018-02-18","England","New Zealand","Seddon Park","New Zealand","field","46","61",0,1,"33.33"
"1217742","2020-03-03","Malaysia","Singapore","Terdthai Cricket Ground","Singapore","bat","62","69",0,1,"50.00"
"520596","2012-02-14","New Zealand","Zimbabwe","Seddon Park","Zimbabwe","bat","69","47",1,0,"50.00"
"1199504","2019-10-19","Jersey","Nigeria","Sheikh Zayed Stadium","Jersey","bat","56","46",1,1,NULL
"540173","2012-03-27","West Indies","Australia","Beausejour Stadium, Gros Islet","West Indies","bat","35","30",0,0,"40.00"
"1168521","2019-07-12","Ireland","Zimbabwe","Bready Cricket Club, Magheramason","Ireland","field","64",NULL,0,0,"0.00"
"1185192","2019-06-19","Italy","Jersey","College Field","Italy","field","46","36",1,1,NULL
"1190754","2019-08-14","Ireland","Scotland","Sportpark Het Schootsveld","Scotland","bat","46","23",1,0,"77.78"
"1187019","2019-12-08","India","West Indies","Greenfield International Stadium","West Indies","field","33","26",1,0,"50.00"
"356015","2009-06-18","Pakistan","South Africa","Trent Bridge","Pakistan","bat","42","23",1,1,NULL
"588498","2013-01-19","West Indies","South Africa","Beausejour Stadium, Gros Islet","South Africa","bat","24","25",1,0,"75.00"
"516204","2011-08-06","Sri Lanka","Australia","Pallekele International Cricket Stadium","Australia","field","44","61",0,1,"75.00"
"875481","2015-07-12","Netherlands","United Arab Emirates","Grange Cricket Club Ground, Raeburn Place","Netherlands","field","34","21",0,0,"0.00"
"1199539","2019-10-27","Netherlands","Scotland","Dubai International Cricket Stadium","Netherlands","field","50","26",0,0,"40.00"
"1144978","2018-09-29","New Zealand","Australia","North Sydney Oval","Australia","field","40","44",1,0,"25.00"
"1120292","2017-10-27","Sri Lanka","Pakistan","Sheikh Zayed Stadium","Pakistan","field","44","18",1,0,"63.16"
"533307","2012-09-30","South Africa","West Indies","Galle International Stadium","West Indies","field","4","32",1,0,"28.57"
"412697","2010-05-10","Pakistan","South Africa","Beausejour Stadium, Gros Islet","Pakistan","bat","19","24",1,1,"100.00"
"951379","2016-03-16","Pakistan","West Indies","MA Chidambaram Stadium, Chepauk","Pakistan","field","32","24",1,1,"60.00"
"682909","2014-03-19","Netherlands","Zimbabwe","Sylhet Stadium","Netherlands","bat","43","37",0,0,NULL
"1198482","2019-10-04","India","South Africa","Lalabhai Contractor Stadium","South Africa","bat","52","30",0,1,"50.00"
"516205","2011-08-08","Sri Lanka","Australia","Pallekele International Cricket Stadium","Sri Lanka","bat","57","27",1,1,"80.00"
"798615","2015-08-19","Ireland","Australia","YMCA Cricket Club","Ireland","field","48","36",1,1,"100.00"
"1208806","2019-12-04","Nepal","Bangladesh","Pokhara Rangasala","Bangladesh","field","24","6",1,0,"100.00"
"1138202","2018-03-28","Sri Lanka","Pakistan","Sinhalese Sports Club Ground","Pakistan","field","29","32",1,0,"57.14"
"1120095","2017-11-07","India","New Zealand","Greenfield International Stadium","New Zealand","field","54",NULL,0,1,"87.50"
"1203676","2020-01-15","West Indies","Ireland","National Cricket Stadium, Grenada","Ireland","bat","101","42",0,1,"33.33"
"856119","2015-05-25","Sri Lanka","West Indies","R Premadasa Stadium","Sri Lanka","bat","49","25",0,0,"66.67"
"1199542","2019-10-29","Namibia","Oman","Dubai International Cricket Stadium","Namibia","bat","37","48",1,1,NULL
"1148053","2018-06-04","Sri Lanka","Malaysia","Royal Selangor Club","Malaysia","field","43","43",0,1,NULL
"1197529","2019-10-10","Oman","Nepal","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Oman","field","48",NULL,0,0,NULL
"1150537","2018-11-11","Pakistan","India","Providence Stadium","India","field","32","27",0,1,"46.67"
"354456","2008-08-03","Bermuda","Scotland","Civil Service Cricket Club, Stormont","Scotland","field","24","20",1,0,NULL
"754795","2014-08-31","Australia","Pakistan","Kerrydale Oval","Australia","bat","47","36",1,1,"60.00"
"1184902","2019-05-22","Uganda","Kenya","Lugogo Cricket Oval","Kenya","bat","23","53",0,1,"0.00"
"1144149","2018-10-09","South Africa","Zimbabwe","Buffalo Park","South Africa","bat","52","36",1,1,"33.33"
"533292","2012-10-01","New Zealand","West Indies","Pallekele International Cricket Stadium","New Zealand","field","55","23",0,0,"42.86"
"635659","2013-08-04","Sri Lanka","South Africa","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","South Africa","bat","33","39",0,1,"66.67"
"951381","2016-03-17","Bangladesh","England","M Chinnaswamy Stadium","England","bat","45","44",0,1,NULL
"1170457","2019-01-31","United Arab Emirates","Nepal","ICC Academy","Nepal","field","40","31",0,1,NULL
"682985","2014-03-27","New Zealand","Pakistan","Sylhet Stadium","New Zealand","bat","43","35",1,1,"66.67"
"521217","2011-10-29","India","England","Eden Gardens","India","bat","33","29",0,0,"25.00"
"1150540","2018-11-12","Sri Lanka","South Africa","Daren Sammy National Cricket Stadium, Gros Islet","South Africa","field","19","34",1,0,"55.56"
"856117","2015-05-23","Sri Lanka","West Indies","R Premadasa Stadium","Sri Lanka","field","26","20",1,1,"63.64"
"1034829","2017-02-01","India","England","M Chinnaswamy Stadium","England","field","60","60",0,1,"31.25"
"1153698","2019-02-10","New Zealand","India","Seddon Park","India","field","68","45",0,1,"21.43"
"1182656","2019-05-11","Zimbabwe","Nigeria","Old Hararians","Nigeria","bat","17",NULL,1,0,NULL
"1147736","2018-07-14","Bangladesh","Ireland","Sportpark Maarschalkerweerd","Ireland","field","37","25",0,1,"37.50"
"951361","2016-03-26","England","Sri Lanka","Feroz Shah Kotla","Sri Lanka","field","43","54",0,1,"28.57"
"287854","2007-09-12","Kenya","New Zealand","Kingsmead","New Zealand","field","28","3",1,0,NULL
"1184263","2019-05-21","Botswana","Nigeria","Lugogo Cricket Oval","Nigeria","bat","32","18",0,1,NULL
"518954","2012-02-01","Australia","India","Stadium Australia","India","field","56","34",0,1,"60.00"
"412696","2010-05-09","Australia","Sri Lanka","Kensington Oval, Bridgetown","Australia","bat","42","62",1,1,"0.00"
"902653","2015-11-30","England","Pakistan","Sharjah Cricket Stadium","England","bat","48","49",0,0,"58.82"
